"COU"|"Country"|"POL"|"Pollutant"|"VAR"|"Variable"|"YEA"|"Year"|"Unit Code"|"Unit"|"PowerCode Code"|"PowerCode"|"Reference Period Code"|"Reference Period"|"Value"|"Flag Codes"|"Flags"
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1997"|"1997"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||154994.173||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1998"|"1998"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||148844.488||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1999"|"1999"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||139281.756||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2000"|"2000"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||149457.61||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2001"|"2001"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||149497.285||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2002"|"2002"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||145776.804||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2003"|"2003"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||148967.356||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2004"|"2004"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||150048.22||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2005"|"2005"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||147905.905||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2006"|"2006"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||149080.894||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2007"|"2007"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||150918.178||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2008"|"2008"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||146084.374||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2009"|"2009"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||137219.222||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2010"|"2010"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||139900.211||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2011"|"2011"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||138359.073||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2012"|"2012"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||134202.233||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2013"|"2013"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||128984.257||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2014"|"2014"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||126856.681||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2015"|"2015"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||128303.745||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2016"|"2016"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||130134.215||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2017"|"2017"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||129059.002||
"CZE"|"Czech Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2018"|"2018"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||127449.595||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1990"|"1990"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||71000.02||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1991"|"1991"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||81630.673||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1992"|"1992"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||75643.54||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1993"|"1993"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||77804.113||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1994"|"1994"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||81684.719||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1995"|"1995"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||78731.964||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1996"|"1996"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||91922.971||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1997"|"1997"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||82464.937||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1998"|"1998"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||78486.885||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1999"|"1999"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||76046.629||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2000"|"2000"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||71773.412||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2001"|"2001"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||73508.238||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2002"|"2002"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||72974.277||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2003"|"2003"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||78060.173||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2004"|"2004"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||71947.75||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2005"|"2005"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||67541.341||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2006"|"2006"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||75268.338||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2007"|"2007"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||70696.823||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2008"|"2008"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||67108.812||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2009"|"2009"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||64354.795||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2010"|"2010"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||64654.773||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2011"|"2011"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||59421.502||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2012"|"2012"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||54837.719||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2013"|"2013"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||56561.604||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2014"|"2014"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||52361.361||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2015"|"2015"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||49742.087||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2016"|"2016"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||51798.272||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2017"|"2017"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||49678.024||
"DNK"|"Denmark"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2018"|"2018"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||49694.483||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1990"|"1990"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||71065.264||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1991"|"1991"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||68854.17||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1992"|"1992"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||67416.607||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1993"|"1993"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||69684.057||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1994"|"1994"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||75215.367||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1995"|"1995"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||71656.558||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1996"|"1996"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||77633.326||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1997"|"1997"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||76321.115||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1998"|"1998"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||72626.355||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1999"|"1999"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||72016.774||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2000"|"2000"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||70145.346||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2001"|"2001"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||75475.58||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2002"|"2002"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||77909.236||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2003"|"2003"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||85532.074||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2004"|"2004"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||81839.006||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2005"|"2005"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||69837.076||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2006"|"2006"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||81207.896||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2007"|"2007"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||79544.79||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2008"|"2008"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||71452.383||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2009"|"2009"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||67834.7||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2010"|"2010"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||75649.745||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2011"|"2011"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||67899.405||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2012"|"2012"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||62419.239||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2013"|"2013"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||62856.36||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2014"|"2014"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||58700.073||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2015"|"2015"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||55086.25||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2016"|"2016"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||58039.642||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2017"|"2017"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||55336.721||
"FIN"|"Finland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2018"|"2018"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||56359.068||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1990"|"1990"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||551404.778||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1991"|"1991"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||578699.475||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1992"|"1992"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||566925.42||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1993"|"1993"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||544411.474||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1994"|"1994"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||538971.267||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1995"|"1995"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||546666.862||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1996"|"1996"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||564234.854||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1997"|"1997"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||557026.921||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1998"|"1998"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||570706.96||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1999"|"1999"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||562824.235||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2000"|"2000"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||556689.805||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2001"|"2001"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||561632.97||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2002"|"2002"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||555016.015||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2003"|"2003"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||559892.552||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2004"|"2004"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||558006.762||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2005"|"2005"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||559561.38||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2006"|"2006"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||547350.924||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2007"|"2007"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||536920.91||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2008"|"2008"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||529131.493||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2009"|"2009"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||510222.31||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2010"|"2010"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||516993.587||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2011"|"2011"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||488626.078||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2012"|"2012"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||489044.205||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2013"|"2013"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||490340.668||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2014"|"2014"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||460180.563||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2015"|"2015"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||464049.063||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2016"|"2016"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||465667.517||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2017"|"2017"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||470593.196||
"FRA"|"France"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2018"|"2018"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||452209.684||
"DEU"|"Germany"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1990"|"1990"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||1249458.562||
"DEU"|"Germany"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1991"|"1991"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||1202408.48||
"DEU"|"Germany"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1992"|"1992"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||1152233.119||
"DEU"|"Germany"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1993"|"1993"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||1143321.085||
"DEU"|"Germany"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1994"|"1994"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||1124269.237||
"DEU"|"Germany"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1995"|"1995"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||1121370.235||
"DEU"|"Germany"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1996"|"1996"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||1139309.798||
"DEU"|"Germany"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1997"|"1997"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||1104200.139||
"DEU"|"Germany"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1998"|"1998"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||1078910.257||
"DEU"|"Germany"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1999"|"1999"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||1045140.615||
"DEU"|"Germany"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2000"|"2000"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||1043426.388||
"DEU"|"Germany"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2001"|"2001"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||1058627.881||
"DEU"|"Germany"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2002"|"2002"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||1037293.207||
"DEU"|"Germany"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2003"|"2003"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||1034945.726||
